id,source,text,word_count
68,Web Scrape,"Home Affairs Minister Tjahjo Kumolo suspended the project in September 2014. On 17 July 2017, House of Representatives speaker Setya Novanto was declared a suspect over his alleged involvement in the embezzlement of e-KTP funds. He denied any wrongdoing. He failed to meet two summonses for questioning by KPK investigators in September 2017 because of alleged poor health. On 29 September, South Jakarta District Court rescinded his status as a suspect. On 24 April 2018, Jakarta Corruption Court convicted Setya of corruption and sentenced him to 15 years in jail for his role in the scandal. In March 2017, KPK released a list of more than 30 recipients of the e-KTP project funds, including a number of ministers and former legislators, such as Ganjar Pranowo, Yasonna Laoly and Gamawan Fauzi. ""The Fall"" is a song from American industrial metal band Ministry. It was the first single from the band's sixth studio album, Filth Pig. The single hit number eighteen on the Billboard Dance chart. It reached number 53 in the UK. Writing credits taken from BMI This metal song-related article is a stub. You can help Wikipedia by adding missing information. Eupithecia semigraphata is a moth in the family Geometridae. It is found from most of Europe (except the Netherlands, Ireland, Great Britain, Denmark, Fennoscandia, the Baltic region and Portugal) to the Caucasus and Armenia. It is also present on the Canary Islands and North Africa. The wingspan is about 18–20 mm. Adults are on wing from late June to August in one generation per year.",256
69,Web Scrape,"The larvae feed on the flowers of Calamintha (including Calamintha nepeta and Calamintha sylvatica), Hypericum, Origanum and Thymus species. The species overwinters in the pupal stage. This Eupithecia moth related article is a stub. You can help Wikipedia by adding missing information. ""Brandy (You're a Fine Girl)"" is a 1972 song by American pop rock band Looking Glass from their self-titled debut album. It was written by Looking Glass lead guitarist and co-vocalist Elliot Lurie. The single reached No. 1 on both the Billboard Hot 100 and Cash Box Top 100 charts. The lyrics tell of Brandy, a barmaid in a busy seaport harbor town which serves ""a hundred ships a day."" Though lonely sailors flirt with her, she pines for one who has long since left her because he claimed his life, his love, and his lady, was “the sea.” The urban myth that Brandy was based on Mary Ellis (1750–1828), a spinster in New Brunswick, New Jersey, has been refuted by Lurie himself. Lurie was thrilled with the deeper meaning given to the song when its lyrics were used as a metaphor by a father explaining his life's choices to his son in the film Guardians of the Galaxy Vol. 2, which came out in 2017. In February 1972, Robert Mandel was the Epic Records Promotion Manager in Washington, D.C. He received a test pressing of an album by Looking Glass, then a new group. He took the test pressing around to every radio station in the Washington/Baltimore region. At the time, WPGC AM/FM was one of the leading Top 40 stations in the country and was the number one radio station in DC. Harv Moore was the Program Director. He put the song into a one-hour rotation for two days and as Moore related at the.",299
70,Web Scrape,"Based on the airplay at WPGC and all the other Top 40 stations that followed, Epic rush-released the single of ""Brandy"". Based on requests alone, two weeks later, when the single finally hit the stores, ""Brandy"" was the number one record in DC without a single copy yet sold. Other stations around the country started playing it, and it ended up being a number one million seller. A year later when Moore celebrated his 10th Anniversary at WPGC, Looking Glass returned the favor and played at the bash the station held in his honor. Upon the release of the single, Record World called it ""a tuneful, soulful effort deserving of heavy action."" Following the song's release in 1972, ""Brandy"" increased in popularity as a girl's name in the United States. According to data from the Social Security Administration, Brandy was the 353rd most popular name in 1971, 140th in 1972, and, in 1973 (the first full year after the song's popularity), 82nd. Barry Manilow's 1974 ""Mandy"" was a cover of a song originally titled ""Brandy"", released in February 1972 by Scott English; however, Manilow changed the title following the success of the Looking Glass single, so as not to get the two songs confused. Shlock Rock's 1999 album, Shlock Rock Meets the Prophets, includes the track ""Naomi,"" which is a parody of the song. The antagonist of the film Guardians of the Galaxy Vol. 2 refers to the Looking Glass recording as, ""possibly Earth's greatest composition."" ^ Shipments figures based on certification alone.‡ Sales+streaming figures based on certification alone.",259
71,Web Scrape,"In Season 2, Episode 14 (""Prince Charming"") of The Simpsons, Marge's sister Selma Bouvier sings a melancholic lullaby version of the song to Lisa. In the episode, Selma despairs of finding a husband, and she sings the song in a sad, reflective tone while putting Lisa to bed. Birger Kristian Eriksen (17 November 1875 – 16 July 1958) was a Norwegian military officer (with the rank of Oberst) who was instrumental in stopping the first wave of Gruppe 5 of the German invasion force outside Oslo. Eriksen was the commander of Oscarsborg Fortress when Nazi Germany attacked Norway in the early hours of 9 April 1940. He gained lasting recognition for ordering the fortress under his command to open fire on the vanguard forces of Operation Weserübung, sinking the 16,000-ton heavy cruiser Blücher. Born on 17 November 1875 to merchant and ship captain Caspar Edvard Eriksen and his wife Jensine Petrine Arentzen in Flakstad Municipality in the area that is now Moskenes Municipality in Lofoten, Birger Eriksen left home early, at age 12, to go to Kristiania (as Oslo was known as at the time) to study. Nonetheless, he would return home to Moskenes every summer to visit his mother until she died in 1936, having been a widow for fifty years. On 21 November 1903 in Vang Municipality, Eriksen married Christiane Sæhlie (born 1874 in Vang). The married couple had one son and two daughters by 1930. After Eriksen graduated from high school in 1893, he attended the Technische Hochschule in Charlottenburg (now Technische Universität Berlin), Germany for three months before returning home. In 1896 he started his military career by graduating from the Norwegian Military Academy. By 1901 he had reached the rank of Kaptein (Captain) in the Norwegian coastal artillery, and by 1915 the rank of Major.",300
72,Web Scrape,"In 1931 he reached the rank of Oberst (Colonel) and two years later he obtained the position of commander of Oscarsborg Fortress, a position he would hold until that fateful morning of the Battle of Drøbak Sound on 9 April 1940. By the time of the battle, Eriksen was six months from retirement. Before his Oscarsborg command Eriksen had commanded the fortresses of Tønsberg, Agdenes, and Bergen. Eriksen was present when Oscarsborg Fortress was returned to the Norwegian military on 12 May 1945, more than five years after it had been surrendered to the Germans, following the battle. Eriksen delivered a speech about the Flag of Norway as the symbol of the fatherland, as the flag that had flown over the fortress until April 1940 was again raised over Oscarsborg. ""The Commission of 1946 finds no reason to make anyone juridically responsible in connection with the surrender of the fortress at the time it occurred"" Although Eriksen was honoured for his efforts after the war, he also came under criticism by governmental investigators who felt he had surrendered his fortress sooner than had been necessary. Eriksen defended himself and stated that he had been acting under enormous pressure and that he had in fact opened fire against the German invaders contrary to standing Norwegian military orders to first fire warning shots at intruders. Both the Investigative Commission of 1945 and the Military Investigative Commission of 1946 confirmed that Eriksen carried out his duties to the full during the German invasion.",250
73,Web Scrape,"Birger Eriksen died as a celebrated war hero on 16 July 1958. The funeral service took place at Oslo New Crematorium and the urn with Eriksen's ashes was buried at Drøbak Church. Following a private initiative and the formation of a committee to honour him, Eriksen's ashes were exhumed on 4 October 1977 and moved to the Vår Frelsers gravlund cemetery in Oslo. It is a great honour for a Norwegian to be buried in the Æreslunden there. The final recognition of Eriksen's efforts, and rebuttal of the early post-war criticisms of some of his actions, took place during the celebrations of the 50th anniversary of the end of the Second World War. On 6 May 1995 King Harald V unveiled a statue of Eriksen on the Borggården square at Oscarsborg's Main Fort, cementing the Colonel's position amongst the foremost Norwegian leaders of the Second World War. Eriksen was portrayed by Erik Hivju in the 2016 film The King's Choice, in which the scenes recreating the Battle of Drøbak Sound were filmed on location at Oscarsborg Fortress. He was portrayed by Bjørn Sundquist in the 2025 film The Battle of Oslo. The film was set on 9 April 1940, during the German invasion of Norway, followed Eriksen at Oscarsborg Fortress and the sinking of the German cruiser Blücher. Either I will be decorated, or I will be court-martialed. Fire! — Birger Kristian Eriksen, as he gave orders to fire at the German heavy cruiser Blücher It's not really hard to fire guns, but it's immensely hard to make the decision to fire.",262
74,Web Scrape,"— Post-war statement with regards to his decision to open fire ""Der skal for fanden skytes med skarpt"" Damn right we're firing live ammunition. — Supposedly said as he gave orders to fire John Herbert King (16 April 1871 – 18 November 1946) was a cricketer who played first-class cricket for Leicestershire County Cricket Club between 1895 and 1925. He also played one Test match for England against Australia at Lord's in 1909. King first played for Leicestershire without success – just seventeen runs in eight innings and no wicket – in their initial County Championship season of 1895. He did not play at all in 1896, and only played five games in 1897 for 169 runs and just two wickets for 114 each. In 1898 King appeared to have established himself as a regular player, but duties as a professional in Birkenhead subsequently prevented him playing. He disappointed upon returning for the full 1899 season, but in 1900 he improved dramatically. Discarding the cramped, one-stroke style of his early days, King emerged as an attacking left-haded batsman to such effect that he scored 940 runs, whilst at same time his medium-pace left-arm bowling brought him 76 wickets in county matches. King could bowl accurately with varied flight, but like virtually all English spin bowlers of this era was severely lacking in finger spin except under exceedingly helpful conditions. In 1901 King scored over 1,600 runs in first-class cricket, and although his bowling disappointed in the following two cool, wet seasons, he continued to pass four figures with bat. In 1904, King was listed as a reserve for the Players against the Gentlemen at Lord's, but played due to the absence of Johnny Tyldesley and scored two separate centuries on a fiery pitch, becoming only the second player to.",299
75,Web Scrape,"In 1906 King became the last batsman to have been given out hit the ball twice in a first-class game in England, when in the match against Surrey at the Oval he stopped the ball from running onto his stumps by hitting it a second time, and then attempted to run a single. King like his county had a poor season that year, but despite limited opportunities he showed something of his earlier promise with the ball in the wet summer of 1907, averaging under 17 for 40 wickets. In 1909, King did so well early in the season with both bat and ball that he was asked to play for England against Australia at Lord's when Colin Blythe – who had taken eleven wickets at Edgbaston in the first Test – declared himself unavailable due to ill-health and a left-handed bowler was needed in unsettled weather. King was the first Leicestershire cricketer to represent England against Australia at home, and would score sixty in the first innings. However, he was not retained with the return of C. B. Fry for the Third Test and would never play for England again. In 1910, King would have a benefit against Nottinghamshire, but his season was almost entirely wiped out by a knee injury sustained in a local game in May. He played just two games and his bowling was severely missed in a wet summer by a team that had lost W. W. Odell to business. In 1911 King was mostly expensive and at times bowled badly on the few helpful pitches of an extremely dry and hot summer – notably against Kent in May. Nonetheless, on a particularly vicious ""sticky"" against Yorkshire he helped Leicestershire to their only victory with a remarkable performance of seven wickets for no run.",299
76,Web Scrape,"King remained a mainstay of Leicestershire cricket when county matches resumed in 1919. He took 100 wickets in county matches in 1920, but after that his bowling declined. However, despite passing fifty in 1921, King would score a thousand runs each season from 1921 to 1923, in which season he was granted a second benefit against Derbyshire and scored his second career double century with 205 against Hampshire, where he achieved a remarkable feat of endurance for a man of fifty-two by batting throughout the second day. At the time the oldest man playing regularly in county cricket, King would decline with both bat and ball in the wet summer of 1924 and finally drop out of the team at fifty-four in 1925. After retiring as a player, King continued his involvement in the game as an umpire for another eleven seasons. The statue of Queen Victoria in Frere Hall, Karachi, Pakistan, is a work by the sculptor Sir Hamo Thornycroft. The statue was removed in 1962 on the order of president from Frere Hall. It is now housed in Mohatta Palace, Karachi. The statue was commissioned in 1902 at a cost of £6,000. It was shipped in 1905 and installed by the King George V. The statue was made by sculptor Hamo Thornycroft with marble. The statue remained in Frere Hall. In 1962, it was removed by order of then-president Ayub Khan. This United Kingdom-related article is a stub. You can help Wikipedia by adding missing information. Santa Cristina or Santa Cristina della Fondazza is a deconsecrated Roman Catholic church and adjacent former convent, located on Piazzetta Morandi in central Bologna, region of Emilia Romagna, Italy. Since 2007, the barrel-vaulted church has served as a performance hall for concerts, mainly of choir and classical formats, while the convent.",299
77,Web Scrape,"A church at the site was putatively established at the site in 1247 by Camaldolese nuns. The present church was erected in 1602 by Giulio della Torre, a pupil of Domenico Tibaldi. By the Napoleonic era, the church was used for a time as barracks. The church has two sculptures of St Peter and St Paul by Guido Reni, known almost exclusively for his paintings. The main altarpiece is an Ascension of Christ by Ludovico Carracci. Other sculptures in the church were completed by Giuseppe Maria Mazza and G. Fiorini and paintings by Giacomo Francia (Nativity, c. 1552); Francesco Salviati (Madonna and Child with Saints, c. 1540); Lucio Massari (Visitation , 1607); Bernardino Baldi (Coronation of the Virgin, before 1615); and Bartolomeo Passerotti (Martyrdom of St Catherine) and his son Tiburzio (Annunciation and Christ carrying cross and St Veronica); Domenico Maria Canuti (St Cristina); Giovanni Battista Bertusio (Resurrection of Christ, early 17th-century); and Mastelletta. The adjacent Camaldolese monastery is now the Department of Visual Arts of the University of Bologna. It houses a fresco of the Crucifixion by the school of Lorenzo Costa. The hall of Santa Cristina is large, short chamber concerts, often using period instruments, are performed at San Colombano. 44°29′19″N 11°21′17″E﻿ / ﻿44.4887°N 11.3548°E﻿ / 44.4887; 11.3548 This article about a Roman Catholic church building in Emilia-Romagna is a stub. You can help Wikipedia by adding missing information. Mueang Narathiwat (Thai: เมืองนราธิวาส, pronounced ; Pattani Malay: นารอ, pronounced ) is the capital district (amphoe mueang) of Narathiwat province, southern Thailand.",253
78,Web Scrape,"The area of Mueang Narathiwat was originally a village named Menara (เมอนารา or เมอนารอ), under Mueang Sai Buri. Later it was upgraded to a tambon and changed to be controlled by Mueang Ra-ngae. Tambon Manalo grew bigger, so the government moved the city hall from Tambon Tanyong Mat to Manalo. Then they upgraded Tambon Manalo to Mueang Bang Nara. King Vajiravudh (Rama VI) renamed the city Narathiwat in 1915, however in 1917 the district was renamed from Mueang to the old name, Bang Nara. In 1938 the district name was changed to Mueang Narathiwat District. Neighboring districts are (from the southeast clockwise): Tak Bai, Cho-airong, Ra-ngae, Yi-ngo, and Bacho of Narathiwat Province; Mai Kaen of Pattani province and the Gulf of Thailand. The important water resource is the Bang Nara River. Ao Manao-Khao Tanyong National Park is in the district. The district is divided into seven sub-districts (tambons), which are further subdivided into 57 villages (mubans). The town (thesaban mueang) Narathiwat covers parts of tambon Bang Nak. The six remaining tambons are each led by a tambon administrative organization (TAO). This Narathiwat Province location article is a stub. You can help Wikipedia by adding missing information. The Chitarero were an indigenous Chibcha-speaking people in the Andes of north-eastern Colombia and north-western Venezuela. They were responsible for the death of the German conquistador Ambrosius Ehinger in 1533 by means of poisoned arrows. At the time of the Spanish conquest of the Chibchan Nations, their territory ranged from present-day Táchira (Venezuela) to the northwest and south of Norte de Santander Department and the northeast of Santander Department (Colombia). The Chicamocha River formed a southern boundary, the Valegra a southwestern, and the Surata a southeastern. One of their settlements became the Colombian town of Chinácota; they were primarily known in the area.",299
79,Web Scrape,"They were called ""Chitareros"" by the Spanish, because of the general custom that the men had to carry hanging from the waist a calabazo or totumo (calabash gourds) with maize wine or chicha as the Spanish called it. Asking what the thing they carried was called, the natives responded that it was a chitarero. They traded with other peoples in the region, including the Muisca, the Guane and Lache. Elishe (Old Armenian: Եղիշէ, romanized: Ełišē, Modern Armenian pronunciation , 410 – 475) was an Armenian historian from the time of late antiquity, best known as the author of History of Vardan and the Armenian War, a history of the fifth-century Armenian revolt led by Vardan Mamikonian against the suppression of Christianity under Sassanid Iranian rule. According to ancient and medieval sources that have trickled down to historians, Elishe was one of the younger pupils of Sahak Partev and Mesrop Mashtots, the inventor of the Armenian alphabet. In 434, he, along with several other students, were sent to Alexandria to study Greek, Syriac and the liberal arts. He returned to Armenia in 441 and entered into military service, serving as a soldier or secretary to Sparapet Vardan Mamikonian. He took part in the war of religious independence (449–451) against the Persian king Yazdegerd II. Following their defeat at the battle of Avarayr, he renounced military life, became a hermit and retired to the mountains south of Lake Van (in the province of Rshtunik). In 464–465, he was asked to write the history of the events leading up to and after the battle of Avarayr by a priest named David Mamikonian. Following his death, his remains were removed and taken to the Surb Astvatsatsin Monastery, located along Lake Van's shoreline. All ancient authorities speak of Elishe as a vardapet (church doctor).",299
80,Web Scrape,"Beginning with Babgen Guleserian in 1909 and Father Nerses Akinian, a member of the Mkhitarian Congregation, in the 1930s, the dating of Elishe's work was cast into doubt and moved a century or two forward. One point from their argument was predicated on the assumption that the Armenian translation of Philo's works, which Elishe uses, was not made until around 600 AD. However, the translation of Philo's works had taken place during the early ""Hellenizing"" period of the Golden Age of Armenian literature (the fifth century AD). Scholars argue that neither the dating of the Hellenizing phase nor the presence of Hellenizing vocabulary are necessarily dependent on Elishe’s dating. Furthermore, there are no verbal literal parallels between the two authors, since Elishe directly translated Philo's work from its original Greek into Armenian. Another argument that was made to support the later dating was the assertion that, given the parallels, Elishe's History of Vardan is simply an adaptation of the late fifth-century Armenian historian Ghazar Parpetsi's History of Armenia. Ghazar, however, recounts the history of Armenia from the late fourth century to his own times, the battle of Avarayr merely figuring as one episode among many in his work. Elishe's goal, on the other hand, was to immortalize the ""heavenly valor"" of the Armenians and ""provide comfort to friends, hope to the hopeful, and encouragement to the brave."" As opposed to Ghazar, Elishe is able to give the individual names of fortresses and demonstrates an expert knowledge in the military tactics used by the Armenians and the Persians during the battle, indicating that he was ""standing closer to the events."" His understanding of the customs of Zoroastrianism and the Zurvanite doctrine is also far more detailed and superior than Ghazar's. Elishe's complete failure to mention the Council of Chalcedon, the.",299
81,Web Scrape,"Մահ ոչ իմացեալ՝ մահ է, մահ իմացեալ՝ անմահութիւն է։ Mah oč῾ imac῾eal mah ē, mah imac῾eal anmahut῾iwn ē։ Death not understood is death, death understood is immortality. Elishe’s most famous work is the History of Vardan and the Armenian War at the request of David Mamikonian, which he calls a Hishatakaran ('Memorial' or 'Recollection', rather than a standard history). In this he recounts the struggle of the Armenians, in union with the Iberians and the Caucasian Albanians, for their common faith, against the Persians (449-451). Both sides saw religion as a badge of national identity; the Armenians were determined to retain Christianity, while the Persians attempted to force a reintroduction of Zoroastrianism. In his own words, Elishe wrote the work ""in order to reprove his sins, so that everyone hears and knows they may cast curses on him and not lust after his deeds."" The work is considered one of the masterpieces of classical Armenian literature and is almost entirely free from Greek words and expressions. A number of other works also exist by Elishe. There is an Exhortation to the monks; On the transfiguration, a Homily on the Passion of the Lord. The ""Questions and Answers on Genesis"" is probably not genuine. The original text of Elishe's work, like all others written during this period, does not exist (all currently extant Armenian manuscripts date to the tenth century or later). The oldest surviving manuscripts of his History of Vardan date to 1174 and 1172 (Matenadaran № 1890). An edition of it was published at Venice in 1826 by the Mechitarists of San Lazzaro. One of the manuscripts on which it is based purports to be a faithful copy of another manuscript dated to 616. The text of that edition was further improved in subsequent editions at the same.",299
82,Web Scrape,"In addition to the seven chapters mentioned by Elishe himself in his introductory remarks, the following editions contain an eighth chapter referring to the so-called Leontine martyrs and others. The authenticity of that chapter has been called into question. It has been also remarked that in all the manuscripts the fifth chapter is missing, while in the editions the original sixth chapter is cut in two so as to make up for the missing chapter. There is a French translation by Langlois (1869) and Italian translation by G. Cappelletti (Venice, 1840). There is an abridged English translation by C. F. Neumann (1830) and unabridged editions by Dickran H. Boyadjian (1952) and Robert W. Thomson (1982). This article incorporates text from a publication now in the public domain: Herbermann, Charles, ed. (1913). ""Elishé"". Catholic Encyclopedia. New York: Robert Appleton Company. Rok 1863 is a Polish historical film. It was released in 1922. This article related to a Polish film is a stub. You can help Wikipedia by adding missing information. Dornheim (German pronunciation: ) is a municipality in the district Ilm-Kreis, in Thuringia, Germany. The main attraction is the village church where the composer Johann Sebastian Bach was married in 1707. This Ilm-Kreis location article is a stub. You can help Wikipedia by adding missing information. Munain is a hamlet and concejo in the municipality of San Millán/Donemiliaga, in Álava province, Basque Country, Spain. The Basque language was probably spoken in Munain until the late 18th century, but the main language now is Spanish.",253
83,Web Scrape,"The church was built in the 16th century by Pedro de Ibarra and Juan de Arteaga. The bell tower has a square floor plan and is four stories tall. The altarpiece, dating from the early 17th century, was built by Manuel de Zozaya and José de Angulo. It is flanked by sculptures of Saint Peter and Saint Paul. Within the church there's a chapel built for the Vicuña family in the late 16th century. Between Munain and neighboring Okariz lies a 285 ha (700 acres) oak forest. The forest is notable for the size and age of its trees: about 600 of them are more than 500 years old, while a few trees have survived for 1500 years. The sources of the Zadorra river are located nearby. The First Universalist Church of Olmsted is a historic Unitarian Universalist church in the city of North Olmsted, Ohio, United States. The second-oldest church building in Cuyahoga County, it has been a community landmark since the middle of the nineteenth century, and it was officially named a historic site in the late twentieth. North Olmsted's Universalists erected their church building in 1847, employing a Greek Revival design under the direction of John Ames. The building is a simple rectangle of frame; covered with weatherboarding, the walls rise to a gable with a bell tower atop the roofline at the front of the building. Four rectangular windows pierce the sides, while one such window sits on either side of the front, framing the main entrance. Above the entrance is a short ogive window, while the entirety of the gable is constructed as a pediment. The pediment is the building's most decorative portion, due to components such as its detailed fanlight. The church's current bell is more than 150 years old, having been installed.",299
84,Web Scrape,"Members of the congregation have long been known for their liberal religious views; they appointed their first female preacher, Abbie Danforth, in 1878. Conversely, their architectural views are highly conservative; St. John's Episcopal Church, erected in 1838, is the county's only extant religious building that predates the North Olmsted Universalist Church. This lack of change was significant to the building's designation as a historic site. In November 1980, the church was listed on the National Register of Historic Places, qualifying both because of its historically significant architecture and because of its place in local history, even though neither churches nor moved buildings are generally considered eligible for addition to the Register. It is one of nine sites in and around North Olmsted and Olmsted Falls, along with John and Maria Adams House, Fort Hill, the Grand Pacific Hotel, the Samuel Lay House, the North Olmsted Town Hall, the Julia Carter Northrop House, the Olmsted Falls Depot, and the Olmsted Falls Historic District. Media related to First Universalist Church of Olmsted at Wikimedia Commons This article about a church or other Christian place of worship in Ohio is a stub. You can help Wikipedia by adding missing information. Ek Rishtaa: The Bond of Love (transl. A Relationship: The Bond of Love) is a 2001 Indian Hindi-language drama film directed by Suneel Darshan. The film stars Amitabh Bachchan, Akshay Kumar, Rakhee Gulzar, Juhi Chawla, Karishma Kapoor, and Mohnish Bahl. It was the first film where Bachchan and Kumar worked together. The film is a family drama where a big family encounters a crisis when disputes take place between the father (Bachchan) and the son (Kumar). The film earned over ₹365 million (US$3.8 million) at the worldwide box office.",286
85,Web Scrape,"Vijay Kapoor is a successful businessman who lives happily with his wife Pratima and four children. His only son, Ajay, has come back home after graduating from university abroad with a Masters in Information Technology. Vijay's eldest daughter Priti is charmed by Rajesh Purohit, a recent graduate in business who idolizes Vijay. Rajesh's capabilities likewise impress Vijay, and he gives his consent for Rajesh to marry Priti. However, the devious Rajesh plans to ingratiate himself with the Kapoor family with the aim of stealing Vijay's fortune for himself. Meanwhile, Ajay falls in love with and plans to marry Nisha Thapar. Ajay tells his father that he would like to start his own business, but Vijay tries to dissuade him, saying that Ajay should first get experience working in the family business before striking out on his own. However, ideological differences result in disputes between them. Ajay consequently stands firm in his decision to start his own business. Later, he takes out a loan for this. Vijay gets furious and kicks Ajay out of the house. Ajay marries and moves with Nisha into their new house. Rajesh makes Vijay sign a power of attorney empowering him, and is forced to pay the court a huge sum, which he cannot afford. Thus, he goes bankrupt, and all his fortune goes to Rajesh. Ajay learns that Rajesh incited arguments between him and Vijay. He tries to get close to Vijay again, causing a crisis in his marriage with Nisha, who isn't pleased with Ajay's reunion with his family. They get separated due to consistent arguments between them. She finds out that she is pregnant, and Ajay returns home. Now, his mission is to return his family fortune and Vijay's faith, as the latter still cannot forgive him. Eventually, Ajay and Vijay unite.",299
86,Web Scrape,"Rajesh begins treating Priti badly, who also returns home. To make matters worse, Ajay learns that Vijay's old friend, Brij, also has turned his back on the latter, and had disassociated with him. To return his family fortune violently, Ajay forces Rajesh to sign another power of attorney which says the money comes back to the owner. With that, Vijay is able to settle the court payments. Priti tells Rajesh that she can never forgive him for the atrocities he inflicted on her family and orders him to leave for good. Nisha and Ajay unite, and the family finally comes together. The music was composed by Nadeem–Shravan while lyrics were by Sameer. The album was a chartbuster when released, According to the Indian trade website Box Office India, with around 18,00,000 units sold the soundtrack became the tenth highest-selling album of the year. Dharmesh Rajput of BBCi-Films gave it 3.5 out of 5 stars, praising the performance of Amitabh Bachchan stating, ""the real pleasure of this film is Amitabh's performance — is it any wonder he was voted best actor at the BBC Online Millennium Polls? This man is good value for money on the big screen"". N.K Deoshi of Apunkachoice.com also gave the film 3.5 out of 5 stars but said ""Suneel Darshan had all the ingredients to make a blockbuster, a celluloid virtuoso like Big B, a bevy of willowy beauties Karisma, Juhi and Simone Singh and, last but not the least, the khiladi Akshay Kumar. But despite such an impressive ensemble Ek Rishta turns out to be quite a disappointing fare"". Savera R Someshwar of Rediff.com gave the a negative review calling the screenplay terrible but praised the performances of Amitabh, Akshay, Karishma, Rakhee Gulzar, Juhi Chawla and Mohnish Behl.",293
87,Web Scrape,"It was the seventh highest-grossing Hindi film of 2001. Ek Rishtaa was released on DVD on 6 August 2001 across all regions in an NTSC-format single disc by Tip Top Video. A high-definition DVD version, with audio and video digitally restored, was later released by Shemaroo Entertainment. Even after Ek Rishtaa's box office success, as he had with his previous works, Darshan refused to sell the film's television rights. The collective value of his films' unsold satellite rights was estimated to be ₹150 crore. Darshan finally sold the rights to his films to Zee in 2017, and Ek Rishtaa premiered on Zee Cinema on 16 September 2017, 16 years after its theatrical release. The film's premier garnered high ratings for the network. Exercise Mainbrace was the first large-scale naval exercise undertaken by the newly established Allied Command Atlantic (ACLANT), one of the two principal military commands of the North Atlantic Treaty Organization (NATO). It was part of a series of NATO exercises jointly commanded by Supreme Allied Commander Atlantic Admiral Lynde D. McCormick, USN, and Supreme Allied Commander Europe General Matthew B. Ridgeway, U.S. Army, during the fall of 1952. The strategic importance of control of Norway and the adjacent Norwegian and Barents seas was recognized by Anglo-American naval planners as early as the First World War. The invasion and the occupation of Norway by Nazi Germany during World War II confirmed the importance of the region, as Germany established bases for submarine and air operations against Allied convoys bound for the Soviet seaport of Murmansk.",256
88,Web Scrape,"After the Second World War, several former allied navies executed a number of individual and multinational exercises, including: Initial planning for Exercise Mainbrace was initiated by General Dwight D. Eisenhower prior to his resignation as NATO's Supreme Allied Commander Europe (SACEUR) to run for the President of the United States. The exercise itself was commanded jointly by SACLANT Admiral Lynde D. McCormick, USN, and SACEUR General Matthew B. Ridgeway, U.S. Army, with the immediate theater commander being Admiral Sir Patrick Brind, RN, who was in Commander-in-Chief Allied Forces Northern Europe. Mainbrace was conducted over twelve days between September 14–25, 1952, and involved nine navies: United States Navy, the British Royal Navy, French Navy, Royal Canadian Navy, Royal Danish Navy, Royal Norwegian Navy, Portuguese Navy, Royal Netherlands Navy, and Belgian Naval Force operating in the Norwegian Sea, the Barents Sea, the North Sea near the Jutland Peninsula, and the Baltic Sea. Its objective was to convince Denmark and Norway that those nations could be defended against attack from the Soviet Union. The exercise featured simulated carrier air strikes against ""enemy"" formation attacking NATO's northern flank near Bodø, Norway, naval air attacks against aggressors near the Kiel Canal, anti-submarine and anti-ship operations, and U.S. marines landing in Denmark. Eighty thousand men, over 200 ships, and 1,000 aircraft participated in Mainbrace. The New York Times' military reporter Hanson W. Baldwin described this NATO naval force as being the ""largest and most powerful fleet that has cruised in the North Sea since World War I.""",251
89,Web Scrape,"USS Franklin D. Roosevelt with Carrier Air Group 17 (CVG-17): USS Midway with Carrier Air Group 6 (CVG-6): USS Wasp and Carrier Air Group 1 (CVG-1): HMS Eagle: HMS Illustrious: Light aircraft carriers Escort aircraft carriers Battleships Cruisers Amphibious force flagship Exercise Mainbrace was part of a series of NATO exercise jointly commanded by Admiral McCormick and General Ridgeway during the Fall of 1952 involving 300,000 military personnel engaged in maneuvers from the Arctic Circle to the Mediterranean Sea. Two exercises were conducted by NATO's Allied Forces Southern Europe during the Fall of 1952. Ancient Wall was a series of military maneuvers involving ground small unit tactical training, land-based tactical air support, and carrier-based air support. Longstep was a ten-day naval exercise held in the Mediterranean Sea during November 1952 involving over 170 warships and 700 aircraft under the overall command of Admiral Carney. The objective of the Allied (""Blue"") forces was to dislodge enemy (""Green"") invasion forces from their occupying positions in the Eastern Mediterranean. Blue naval forces were centered around the U.S. Sixth Fleet, under the command of Vice Admiral John H. Cassady, USN, and its two aircraft carriers, the Franklin D. Roosevelt and Wasp. Green forces included submarines and land-based aircraft. The exercise concluded with an amphibious landing at Lebidos Bay south of İzmir, involving 3000 French, Italian, and Greek troops, including the Battalion Landing Team 3/2, under the overall command of General Robert E. Hogaboom, USMC. The Soviet Union characterized Mainbrace, Holdfast, and other NATO military exercises as ""war-like acts"" by NATO, with particular reference to the participation of Norway and Denmark, while the USSR was preparing for its own military maneuvers in the Soviet Zone.",280
